1	0.2556502826370446
2	0.26963204074455305
3	0.28502596919458967
4	0.29672749990608926
5	0.3062635864135508
6	0.31526883668485034
7	0.32399799192636763
8	0.3305196921140007
9	0.3376559373706595
10	0.3444217529679614
11	0.3501597589226682
12	0.35527681845181897
13	-1
14	0.15420055757057158
15	0.19543589428679511
16	0.22166187048490676
17	0.24216208932455852
18	0.25802287991770695
19	0.2715031447911013
20	0.28508655435905905
21	0.2966198029833286
22	0.3071393777029377
23	0.31822829988139334
24	0.3273072478466271
25	0.3356406539257667
26	0.34140510046331213
27	0.3477682792709919
28	0.3517352332599539
29	-1
30	-1
31	0.1584224916523195
32	0.1989831748389163
33	0.22668100458041363
34	0.24806329091460588
35	0.26382618488134735
36	0.27751082578837877
37	0.2901518642681994
38	0.3012993087745876
39	0.3103993601919313
40	0.3203412720773999
41	0.32970651628773423
42	0.3344016553836574
43	0.344279157146881
44	0.35013093400565537
45	0.35434483883059625
46	-1
47	-1
48	0.1626695363726782
49	0.1978792049161462
50	0.2233005676636398
51	0.24301536727032466
52	0.25968076559715236
53	0.27580154313925426
54	0.290327374425982
55	0.30144150770116385
56	0.31215417024608955
57	0.32141751060356205
58	0.3306017934269001
59	0.33639063187600354
60	0.3444744978263712
61	0.3475538013616049
62	0.3528552358659143
63	-1
64	-1
65	0.16911648358731615
66	0.20212676069547764
67	0.22573064050368732
68	0.2435438919506611
69	0.26087609615405905
70	0.2753165552475731
71	0.2877376956687851
72	0.3007167384445473
73	0.3101869839311026
74	0.3218450411491236
75	0.32888534640023337
76	0.3366002250739337
77	0.3436773740186797
78	0.3486253486447595
79	0.3535824109119031
80	-1
81	-1
82	0.1685022613707491
83	0.20258386624642358
84	0.22643597506034355
85	0.24596453163164853
86	0.2599934244733229
87	0.2731307483667624
88	0.28473697972967826
89	0.2963724507752949
90	0.3061802344608933
91	0.31655265376591196
92	0.32449816779825424
93	0.33343148908259507
94	0.3401491858884703
95	0.34580389310517834
96	0.3487236411078638
97	0.35728621673855593
98	-1
99	0.1400858055944895
100	0.18673564632585024
101	0.21451938656195668
102	0.23646432067416454
103	0.25420946135891037
104	0.26914073127300064
105	0.2823502123125557
106	0.29419684022839304
107	0.3044613095277777
108	0.3138867230613995
109	0.3228789926094918
110	0.33139272957587956
111	0.338562796862295
112	0.34463208576095666
113	0.3496614748130799
114	0.35681946575189705
115	-1
116	-1
117	0.17296838477032767
118	0.2037173852412386
119	0.2265420384293681
120	0.2462194801786743
121	0.2614593063500513
