1	0.8655561502416929
2	0.9719494766804184
3	1.0718593020643423
4	1.1650411902047315
5	1.248752912723277
6	1.335694850502918
7	1.4044645412448498
8	1.485683170114425
9	1.546955036260763
10	1.6316089351568235
11	1.7069202968686827
12	1.7870565123136433
13	0.045418901604234674
14	0.2997730930172029
15	0.4900135255638959
16	0.6453588065876448
17	0.7659782688784567
18	0.8764175633411777
19	0.9761357309055672
20	1.085178178219376
21	1.165000875127812
22	1.2558052232556103
23	1.3505897273671783
24	1.431620967061366
25	1.5126035145273777
26	1.5770696798842647
27	1.64633722457299
28	1.7139860327851202
29	0.019339164399061887
30	0.05146586070740961
31	0.31791833978093553
32	0.5097205872944339
33	0.6684993824910377
34	0.802933973356331
35	0.9193685265729291
36	1.0271714977341935
37	1.1211843175235563
38	1.2088867805968797
39	1.2946787854714543
40	1.3757798530141043
41	1.450674900437559
42	1.5207178223114588
43	1.6044864912474468
44	1.688495156821813
45	1.750657227079358
46	0.02050002613580599
47	0.06818962893167277
48	0.33852521636333804
49	0.505154943722297
50	0.6517900901427831
51	0.7805370183932683
52	0.9035051294040346
53	1.016657687491584
54	1.1240349737751376
55	1.2062822856320519
56	1.297621368997154
57	1.3759006071648208
58	1.4530567350254495
59	1.524189825499285
60	1.6066223750157915
61	1.6701981619716033
62	1.7560920901676682
63	0.02331535636128939
64	0.085657695954019
65	0.3668789693055158
66	0.5252173228575657
67	0.6612926527847753
68	0.7802713833263506
69	0.8919691609274183
70	1.0029158978302288
71	1.1094506163427416
72	1.1977949338413856
73	1.29645155570473
74	1.3905069914623904
75	1.460482996783655
76	1.5342798737154275
77	1.6020660084029799
78	1.6780484902718276
79	1.7506679501527833
80	0.0234816209040384
81	0.08039020190101481
82	0.3632650972204759
83	0.5274567245849985
84	0.6676245842810997
85	0.7933604526796336
86	0.8923785088429426
87	0.9960303265652706
88	1.078844537908183
89	1.1650701917645212
90	1.2500343232652291
91	1.3345177245011626
92	1.4237095805351674
93	1.4982190880493758
94	1.5709945973153485
95	1.649466613016323
96	1.7206079986903693
97	1.8218292266494196
98	0.03742795434574351
99	0.24360229285539517
100	0.44873359066311164
101	0.5983709787822298
102	0.733541082268518
103	0.8560841307303768
104	0.9604835728493961
105	1.0573896619570746
106	1.1503585474603568
107	1.2331070592583653
108	1.3110344652042332
109	1.397065110516979
110	1.4706673346165302
111	1.5569814538103808
112	1.6232622536682704
113	1.6960620370656607
114	1.7783446855507479
